# METADATA
d_probe_mm,0.3600
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-2.364889e-07
linear_fit_R2,0.998178
n_qutip_solves,160

"# FIG.5(a): Omega_total_MHz, Pout_uW"
Omega_total_MHz,Pout_uW
2.834042e-07,1.0,5.201241,7.758693
2.850713e-07,1.0,5.200903,7.758775
2.867384e-07,1.0,5.200562,7.758858
2.884054e-07,1.0,5.200220,7.758941
2.900725e-07,1.0,5.199876,7.759024
2.917396e-07,1.0,5.199530,7.759108
2.934067e-07,1.0,5.199182,7.759193
2.950738e-07,1.0,5.198832,7.759278
2.967409e-07,1.0,5.198480,7.759363
2.984079e-07,1.0,5.198126,7.759449
3.000750e-07,1.0,5.197770,7.759535
3.017421e-07,1.0,5.197413,7.759622
3.034092e-07,1.0,5.197053,7.759709
3.050763e-07,1.0,5.196691,7.759797
3.067434e-07,1.0,5.196328,7.759885
3.084104e-07,1.0,5.195962,7.759974
3.100775e-07,1.0,5.195594,7.760063
3.117446e-07,1.0,5.195225,7.760153
3.134117e-07,1.0,5.194853,7.760243
3.150788e-07,1.0,5.194480,7.760334
3.167459e-07,1.0,5.194105,7.760425
3.184129e-07,1.0,5.193727,7.760516
3.200800e-07,1.0,5.193348,7.760608
3.217471e-07,1.0,5.192967,7.760701
3.234142e-07,1.0,5.192584,7.760794
3.250813e-07,1.0,5.192199,7.760887
3.267484e-07,1.0,5.191812,7.760981
3.284154e-07,1.0,5.191423,7.761076
3.300825e-07,1.0,5.191032,7.761171
3.317496e-07,1.0,5.190639,7.761266
3.334167e-07,1.0,5.190244,7.761362
3.350838e-07,1.0,5.189847,7.761458
3.367509e-07,1.0,5.189449,7.761555
3.384179e-07,1.0,5.189048,7.761652
3.400850e-07,1.0,5.188645,7.761750
3.417521e-07,1.0,5.188241,7.761848
3.434192e-07,1.0,5.187834,7.761947
3.450863e-07,1.0,5.187426,7.762046
3.467534e-07,1.0,5.187016,7.762146
3.484204e-07,1.0,5.186603,7.762246
3.500875e-07,1.0,5.186189,7.762346
3.517546e-07,1.0,5.185773,7.762448
3.534217e-07,1.0,5.185355,7.762549
3.550888e-07,1.0,5.184935,7.762651
3.567559e-07,1.0,5.184513,7.762754
3.584229e-07,1.0,5.184089,7.762857
3.600900e-07,1.0,5.183663,7.762960
3.617571e-07,1.0,5.183235,7.763064
3.634242e-07,1.0,5.182805,7.763168
3.650913e-07,1.0,5.182374,7.763273
3.667584e-07,1.0,5.181940,7.763379
3.684254e-07,1.0,5.181505,7.763484
3.700925e-07,1.0,5.181067,7.763591
3.717596e-07,1.0,5.180628,7.763697
3.734267e-07,1.0,5.180186,7.763805
3.750938e-07,1.0,5.179743,7.763912
3.767609e-07,1.0,5.179298,7.764021
3.784279e-07,1.0,5.178851,7.764129
3.800950e-07,1.0,5.178402,7.764238
3.817621e-07,1.0,5.177951,7.764348
3.834292e-07,1.0,5.177498,7.764458
3.850963e-07,1.0,5.177043,7.764569
3.867634e-07,1.0,5.176587,7.764680
3.884304e-07,1.0,5.176128,7.764791
3.900975e-07,1.0,5.175667,7.764903
3.917646e-07,1.0,5.175205,7.765016
3.934317e-07,1.0,5.174740,7.765128
3.950988e-07,1.0,5.174274,7.765242
3.967659e-07,1.0,5.173806,7.765356
3.984329e-07,1.0,5.173335,7.765470
4.001000e-07,1.0,5.172863,7.765585
4.017671e-07,1.0,5.172389,7.765700
4.034342e-07,1.0,5.171913,7.765816
4.051013e-07,1.0,5.171435,7.765932
4.067684e-07,1.0,5.170956,7.766049
4.084354e-07,1.0,5.170474,7.766166
4.101025e-07,1.0,5.169990,7.766284
4.117696e-07,1.0,5.169505,7.766402
4.134367e-07,1.0,5.169017,7.766520
4.151038e-07,1.0,5.168528,7.766639
4.167709e-07,1.0,5.168037,7.766759
4.184379e-07,1.0,5.167543,7.766879
4.201050e-07,1.0,5.167048,7.766999
4.217721e-07,1.0,5.166551,7.767120
4.234392e-07,1.0,5.166052,7.767242
4.251063e-07,1.0,5.165552,7.767364
4.267734e-07,1.0,5.165049,7.767486
4.284404e-07,1.0,5.164544,7.767609
4.301075e-07,1.0,5.164037,7.767732
4.317746e-07,1.0,5.163529,7.767856
4.334417e-07,1.0,5.163019,7.767980
4.351088e-07,1.0,5.162506,7.768105
4.367759e-07,1.0,5.161992,7.768230
4.384429e-07,1.0,5.161476,7.768356
4.401100e-07,1.0,5.160958,7.768482
4.417771e-07,1.0,5.160438,7.768608
4.434442e-07,1.0,5.159916,7.768735
4.451113e-07,1.0,5.159392,7.768863
4.467784e-07,1.0,5.158867,7.768991
4.484454e-07,1.0,5.158339,7.769119
4.501125e-07,1.0,5.157810,7.769248
4.517796e-07,1.0,5.157279,7.769378
4.534467e-07,1.0,5.156745,7.769507
4.551138e-07,1.0,5.156210,7.769638
4.567809e-07,1.0,5.155673,7.769769
4.584479e-07,1.0,5.155134,7.769900
4.601150e-07,1.0,5.154593,7.770032
4.617821e-07,1.0,5.154051,7.770164
4.634492e-07,1.0,5.153506,7.770297
4.651163e-07,1.0,5.152960,7.770430
4.667834e-07,1.0,5.152411,7.770563
4.684504e-07,1.0,5.151861,7.770697
4.701175e-07,1.0,5.151309,7.770832
4.717846e-07,1.0,5.150755,7.770967
4.734517e-07,1.0,5.150199,7.771102
4.751188e-07,1.0,5.149641,7.771238
4.767859e-07,1.0,5.149081,7.771375
4.784529e-07,1.0,5.148519,7.771512
4.801200e-07,1.0,5.147956,7.771649
4.817871e-07,1.0,5.147391,7.771787
4.834542e-07,1.0,5.146823,7.771925
4.851213e-07,1.0,5.146254,7.772064
4.867884e-07,1.0,5.145683,7.772203
4.884554e-07,1.0,5.145110,7.772343
4.901225e-07,1.0,5.144535,7.772483
4.917896e-07,1.0,5.143959,7.772624
4.934567e-07,1.0,5.143380,7.772765
4.951238e-07,1.0,5.142799,7.772906
4.967909e-07,1.0,5.142217,7.773048
4.984579e-07,1.0,5.141633,7.773191
5.001250e-07,1.0,5.141047,7.773334
5.017921e-07,1.0,5.140459,7.773477
5.034592e-07,1.0,5.139869,7.773621
5.051263e-07,1.0,5.139277,7.773765
5.067934e-07,1.0,5.138684,7.773910
5.084604e-07,1.0,5.138088,7.774055
5.101275e-07,1.0,5.137491,7.774201
5.117946e-07,1.0,5.136892,7.774347
5.134617e-07,1.0,5.136291,7.774494
