delta_c_MHz,R_qutip,Pout_microW
12.4000,8.0738,0.000003
12.6000,8.0738,0.000003
12.8000,8.0738,0.000002
13.0000,8.0738,0.000002
13.2000,8.0738,0.000002
13.4000,8.0738,0.000002
13.6000,8.0738,0.000002
13.8000,8.0738,0.000002
14.0000,8.0738,0.000001
14.2000,8.0738,0.000001
14.4000,8.0738,0.000001
14.6000,8.0738,0.000001
14.8000,8.0738,0.000001
15.0000,8.0738,0.000001
15.2000,8.0738,0.000001
15.4000,8.0738,0.000001
15.6000,8.0738,0.000001
15.8000,8.0738,0.000001
16.0000,8.0738,0.000001
16.2000,8.0738,0.000001
16.4000,8.0738,0.000001
16.6000,8.0738,0.000001
16.8000,8.0738,0.000001
17.0000,8.0738,0.000001
17.2000,8.0738,0.000001
17.4000,8.0738,0.000001
17.6000,8.0738,0.000001
17.8000,8.0738,0.000001
18.0000,8.0738,0.000001
18.2000,8.0738,0.000001
18.4000,8.0738,0.000001
18.6000,8.0738,0.000001
18.8000,8.0738,0.000001
19.0000,8.0738,0.000001
19.2000,8.0738,0.000001
19.4000,8.0738,0.000001
19.6000,8.0738,0.000001
19.8000,8.0738,0.000001
20.0000,8.0738,0.000001
-20.0000,8.1760,0.000001
-19.8000,8.1760,0.000001
-19.6000,8.1760,0.000001
-19.4000,8.1760,0.000001
-19.2000,8.1760,0.000001
-19.0000,8.1760,0.000001
-18.8000,8.1760,0.000001
-18.6000,8.1760,0.000001
-18.4000,8.1760,0.000001
-18.2000,8.1760,0.000001
-18.0000,8.1760,0.000001
-17.8000,8.1760,0.000001
-17.6000,8.1760,0.000001
-17.4000,8.1760,0.000001
-17.2000,8.1760,0.000001
-17.0000,8.1760,0.000001
-16.8000,8.1760,0.000001
-16.6000,8.1760,0.000001
-16.4000,8.1760,0.000001
-16.2000,8.1760,0.000001
-16.0000,8.1760,0.000001
-15.8000,8.1760,0.000001
-15.6000,8.1760,0.000001
-15.4000,8.1760,0.000001
-15.2000,8.1760,0.000001
-15.0000,8.1760,0.000001
-14.8000,8.1760,0.000001
-14.6000,8.1760,0.000001
-14.4000,8.1760,0.000001
-14.2000,8.1760,0.000001
-14.0000,8.1760,0.000001
-13.8000,8.1760,0.000002
-13.6000,8.1760,0.000002
-13.4000,8.1760,0.000002
-13.2000,8.1760,0.000002
-13.0000,8.1760,0.000002
-12.8000,8.1760,0.000002
-12.6000,8.1760,0.000003
-12.4000,8.1760,0.000003
-12.2000,8.1760,0.000003
-12.0000,8.1760,0.000004
-11.8000,8.1760,0.000004
-11.6000,8.1760,0.000005
-11.4000,8.1760,0.000006
-11.2000,8.1760,0.000006
-11.0000,8.1760,0.000008
-10.8000,8.1760,0.000009
-10.6000,8.1760,0.000011
-10.4000,8.1760,0.000014
-10.2000,8.1760,0.000017
-10.0000,8.1760,0.000022
-9.8000,8.1760,0.000028
-9.6000,8.1760,0.000038
-9.4000,8.1760,0.000051
-9.2000,8.1760,0.000071
-9.0000,8.1760,0.000101
-8.8000,8.1760,0.000148
-8.6000,8.1760,0.000224
-8.4000,8.1760,0.000349
-8.2000,8.1760,0.000563
-8.0000,8.1760,0.000937
-7.8000,8.1760,0.001617
-7.6000,8.1760,0.002883
-7.4000,8.1760,0.005309
-7.2000,8.1760,0.010058
-7.0000,8.1760,0.019500
-6.8000,8.1760,0.038382
-6.6000,8.1760,0.075875
-6.4000,8.1760,0.148568
-6.2000,8.1760,0.283288
-6.0000,8.1760,0.515784
-5.8000,8.1760,0.877653
-5.6000,8.1760,1.365560
-5.4000,8.1760,1.903708
-5.2000,8.1760,2.338464
-5.0000,8.1760,2.503139
-4.8000,8.1760,2.325642
-4.6000,8.1760,1.882610
-4.4000,8.1760,1.342790
-4.2000,8.1760,0.858617
-4.0000,8.1760,0.502850
-3.8000,8.1760,0.276098
-3.6000,8.1760,0.145463
-3.4000,8.1760,0.075131
-3.2000,8.1760,0.038758
-3.0000,8.1760,0.020278
-2.8000,8.1760,0.010888
-2.6000,8.1760,0.006053
-2.4000,8.1760,0.003505
-2.2000,8.1760,0.002121
-2.0000,8.1760,0.001345
-1.8000,8.1760,0.000894
-1.6000,8.1760,0.000623
-1.4000,8.1760,0.000455
-1.2000,8.1760,0.000347
-1.0000,8.1760,0.000277
-0.8000,8.1760,0.000231
-0.6000,8.1760,0.000201
-0.4000,8.1760,0.000182
-0.2000,8.1760,0.000171
0.0000,8.1760,0.000168
0.2000,8.1760,0.000171
0.4000,8.1760,0.000182
0.6000,8.1760,0.000201
0.8000,8.1760,0.000231
1.0000,8.1760,0.000277
1.2000,8.1760,0.000347
1.4000,8.1760,0.000455
1.6000,8.1760,0.000623
1.8000,8.1760,0.000894
2.0000,8.1760,0.001345
2.2000,8.1760,0.002121
2.4000,8.1760,0.003505
2.6000,8.1760,0.006053
2.8000,8.1760,0.010888
3.0000,8.1760,0.020278
3.2000,8.1760,0.038758
3.4000,8.1760,0.075131
3.6000,8.1760,0.145463
3.8000,8.1760,0.276098
4.0000,8.1760,0.502850
4.2000,8.1760,0.858617
4.4000,8.1760,1.342790
4.6000,8.1760,1.882610
4.8000,8.1760,2.325642
5.0000,8.1760,2.503139
5.2000,8.1760,2.338464
5.4000,8.1760,1.903708
5.6000,8.1760,1.365560
5.8000,8.1760,0.877653
6.0000,8.1760,0.515784
6.2000,8.1760,0.283288
6.4000,8.1760,0.148568
6.6000,8.1760,0.075875
6.8000,8.1760,0.038382
7.0000,8.1760,0.019500
7.2000,8.1760,0.010058
7.4000,8.1760,0.005309
7.6000,8.1760,0.002883
7.8000,8.1760,0.001617
8.0000,8.1760,0.000937
8.2000,8.1760,0.000563
8.4000,8.1760,0.000349
8.6000,8.1760,0.000224
8.8000,8.1760,0.000148
9.0000,8.1760,0.000101
9.2000,8.1760,0.000071
9.4000,8.1760,0.000051
9.6000,8.1760,0.000038
9.8000,8.1760,0.000028
10.0000,8.1760,0.000022
10.2000,8.1760,0.000017
10.4000,8.1760,0.000014
10.6000,8.1760,0.000011
10.8000,8.1760,0.000009
11.0000,8.1760,0.000008
11.2000,8.1760,0.000006
11.4000,8.1760,0.000006
11.6000,8.1760,0.000005
11.8000,8.1760,0.000004
12.0000,8.1760,0.000004
12.2000,8.1760,0.000003
12.4000,8.1760,0.000003
12.6000,8.1760,0.000003
12.8000,8.1760,0.000002
13.0000,8.1760,0.000002
13.2000,8.1760,0.000002
13.4000,8.1760,0.000002
13.6000,8.1760,0.000002
13.8000,8.1760,0.000002
14.0000,8.1760,0.000001
14.2000,8.1760,0.000001
14.4000,8.1760,0.000001
14.6000,8.1760,0.000001
14.8000,8.1760,0.000001
15.0000,8.1760,0.000001
15.2000,8.1760,0.000001
15.4000,8.1760,0.000001
15.6000,8.1760,0.000001
15.8000,8.1760,0.000001
16.0000,8.1760,0.000001
16.2000,8.1760,0.000001
16.4000,8.1760,0.000001
16.6000,8.1760,0.000001
16.8000,8.1760,0.000001
17.0000,8.1760,0.000001
17.2000,8.1760,0.000001
17.4000,8.1760,0.000001
17.6000,8.1760,0.000001
17.8000,8.1760,0.000001
18.0000,8.1760,0.000001
18.2000,8.1760,0.000001
18.4000,8.1760,0.000001
18.6000,8.1760,0.000001
18.8000,8.1760,0.000001
19.0000,8.1760,0.000001
19.2000,8.1760,0.000001
19.4000,8.1760,0.000001
19.6000,8.1760,0.000001
19.8000,8.1760,0.000001
20.0000,8.1760,0.000001
-20.0000,8.2782,0.000001
-19.8000,8.2782,0.000001
-19.6000,8.2782,0.000001
-19.4000,8.2782,0.000001
-19.2000,8.2782,0.000001
-19.0000,8.2782,0.000001
-18.8000,8.2782,0.000001
-18.6000,8.2782,0.000001
-18.4000,8.2782,0.000001
-18.2000,8.2782,0.000001
-18.0000,8.2782,0.000001
-17.8000,8.2782,0.000001
-17.6000,8.2782,0.000001
-17.4000,8.2782,0.000001
-17.2000,8.2782,0.000001
-17.0000,8.2782,0.000001
-16.8000,8.2782,0.000001
-16.6000,8.2782,0.000001
-16.4000,8.2782,0.000001
-16.2000,8.2782,0.000001
-16.0000,8.2782,0.000001
-15.8000,8.2782,0.000001
-15.6000,8.2782,0.000001
-15.4000,8.2782,0.000001
-15.2000,8.2782,0.000001
-15.0000,8.2782,0.000001
-14.8000,8.2782,0.000001
-14.6000,8.2782,0.000001
-14.4000,8.2782,0.000001
-14.2000,8.2782,0.000001
-14.0000,8.2782,0.000002
-13.8000,8.2782,0.000002
-13.6000,8.2782,0.000002
-13.4000,8.2782,0.000002
-13.2000,8.2782,0.000002
-13.0000,8.2782,0.000002
-12.8000,8.2782,0.000002
-12.6000,8.2782,0.000003
-12.4000,8.2782,0.000003
-12.2000,8.2782,0.000003
-12.0000,8.2782,0.000004
-11.8000,8.2782,0.000004
-11.6000,8.2782,0.000005
-11.4000,8.2782,0.000006
-11.2000,8.2782,0.000007
-11.0000,8.2782,0.000008
-10.8000,8.2782,0.000010
-10.6000,8.2782,0.000012
-10.4000,8.2782,0.000015
-10.2000,8.2782,0.000018
-10.0000,8.2782,0.000024
-9.8000,8.2782,0.000031
-9.6000,8.2782,0.000041
-9.4000,8.2782,0.000056
-9.2000,8.2782,0.000079
-9.0000,8.2782,0.000113
-8.8000,8.2782,0.000168
-8.6000,8.2782,0.000256
-8.4000,8.2782,0.000404
-8.2000,8.2782,0.000657
-8.0000,8.2782,0.001107
-7.8000,8.2782,0.001930
-7.6000,8.2782,0.003479
-7.4000,8.2782,0.006468
-7.2000,8.2782,0.012356
-7.0000,8.2782,0.024098
-6.8000,8.2782,0.047569
-6.6000,8.2782,0.093926
-6.4000,8.2782,0.182774
-6.2000,8.2782,0.344296
-6.0000,8.2782,0.615187
-5.8000,8.2782,1.020232
-5.6000,8.2782,1.536885
-5.4000,8.2782,2.062546
-5.2000,8.2782,2.428907
-5.0000,8.2782,2.487497
-4.8000,8.2782,2.211975
-4.6000,8.2782,1.718500
-4.4000,8.2782,1.182016
-4.2000,8.2782,0.733411
-4.0000,8.2782,0.419718
-3.8000,8.2782,0.226795
-3.6000,8.2782,0.118372
-3.4000,8.2782,0.060920
-3.2000,8.2782,0.031463
-3.0000,8.2782,0.016540
-2.8000,8.2782,0.008947
-2.6000,8.2782,0.005019
-2.4000,8.2782,0.002935
-2.2000,8.2782,0.001795
-2.0000,8.2782,0.001150
-1.8000,8.2782,0.000772
-1.6000,8.2782,0.000543
-1.4000,8.2782,0.000399
-1.2000,8.2782,0.000307
-1.0000,8.2782,0.000247
-0.8000,8.2782,0.000207
-0.6000,8.2782,0.000180
-0.4000,8.2782,0.000163
-0.2000,8.2782,0.000154
0.0000,8.2782,0.000151
0.2000,8.2782,0.000154
0.4000,8.2782,0.000163
0.6000,8.2782,0.000180
0.8000,8.2782,0.000207
1.0000,8.2782,0.000247
1.2000,8.2782,0.000307
1.4000,8.2782,0.000399
1.6000,8.2782,0.000543
1.8000,8.2782,0.000772
2.0000,8.2782,0.001150
2.2000,8.2782,0.001795
2.4000,8.2782,0.002935
2.6000,8.2782,0.005019
2.8000,8.2782,0.008947
3.0000,8.2782,0.016540
3.2000,8.2782,0.031463
3.4000,8.2782,0.060920
3.6000,8.2782,0.118372
3.8000,8.2782,0.226795
4.0000,8.2782,0.419718
4.2000,8.2782,0.733411
4.4000,8.2782,1.182016
4.6000,8.2782,1.718500
4.8000,8.2782,2.211975
5.0000,8.2782,2.487497
5.2000,8.2782,2.428907
5.4000,8.2782,2.062546
5.6000,8.2782,1.536885
5.8000,8.2782,1.020232
6.0000,8.2782,0.615187
6.2000,8.2782,0.344296
6.4000,8.2782,0.182774
6.6000,8.2782,0.093926
6.8000,8.2782,0.047569
7.0000,8.2782,0.024098
7.2000,8.2782,0.012356
7.4000,8.2782,0.006468
7.6000,8.2782,0.003479
7.8000,8.2782,0.001930
8.0000,8.2782,0.001107
8.2000,8.2782,0.000657
8.4000,8.2782,0.000404
8.6000,8.2782,0.000256
8.8000,8.2782,0.000168
9.0000,8.2782,0.000113
9.2000,8.2782,0.000079
9.4000,8.2782,0.000056
9.6000,8.2782,0.000041
9.8000,8.2782,0.000031
10.0000,8.2782,0.000024
10.2000,8.2782,0.000018
10.4000,8.2782,0.000015
10.6000,8.2782,0.000012
10.8000,8.2782,0.000010
11.0000,8.2782,0.000008
11.2000,8.2782,0.000007
11.4000,8.2782,0.000006
11.6000,8.2782,0.000005
11.8000,8.2782,0.000004
12.0000,8.2782,0.000004
12.2000,8.2782,0.000003
12.4000,8.2782,0.000003
12.6000,8.2782,0.000003
12.8000,8.2782,0.000002
13.0000,8.2782,0.000002
13.2000,8.2782,0.000002
13.4000,8.2782,0.000002
13.6000,8.2782,0.000002
13.8000,8.2782,0.000002
14.0000,8.2782,0.000002
14.2000,8.2782,0.000001
14.4000,8.2782,0.000001
14.6000,8.2782,0.000001
14.8000,8.2782,0.000001
15.0000,8.2782,0.000001
15.2000,8.2782,0.000001
15.4000,8.2782,0.000001
15.6000,8.2782,0.000001
15.8000,8.2782,0.000001
16.0000,8.2782,0.000001
16.2000,8.2782,0.000001
16.4000,8.2782,0.000001
16.6000,8.2782,0.000001
16.8000,8.2782,0.000001
17.0000,8.2782,0.000001
17.2000,8.2782,0.000001
17.4000,8.2782,0.000001
17.6000,8.2782,0.000001
17.8000,8.2782,0.000001
18.0000,8.2782,0.000001
18.2000,8.2782,0.000001
18.4000,8.2782,0.000001
18.6000,8.2782,0.000001
18.8000,8.2782,0.000001
19.0000,8.2782,0.000001
19.2000,8.2782,0.000001
19.4000,8.2782,0.000001
19.6000,8.2782,0.000001
19.8000,8.2782,0.000001
20.0000,8.2782,0.000001
-20.0000,8.3804,0.000001
-19.8000,8.3804,0.000001
-19.6000,8.3804,0.000001
-19.4000,8.3804,0.000001
-19.2000,8.3804,0.000001
-19.0000,8.3804,0.000001
-18.8000,8.3804,0.000001
-18.6000,8.3804,0.000001
-18.4000,8.3804,0.000001
-18.2000,8.3804,0.000001
-18.0000,8.3804,0.000001
-17.8000,8.3804,0.000001
-17.6000,8.3804,0.000001
-17.4000,8.3804,0.000001
-17.2000,8.3804,0.000001
-17.0000,8.3804,0.000001
-16.8000,8.3804,0.000001
-16.6000,8.3804,0.000001
-16.4000,8.3804,0.000001
-16.2000,8.3804,0.000001
-16.0000,8.3804,0.000001
-15.8000,8.3804,0.000001
-15.6000,8.3804,0.000001
-15.4000,8.3804,0.000001
-15.2000,8.3804,0.000001
-15.0000,8.3804,0.000001
-14.8000,8.3804,0.000001
-14.6000,8.3804,0.000001
-14.4000,8.3804,0.000001
-14.2000,8.3804,0.000001
-14.0000,8.3804,0.000002
-13.8000,8.3804,0.000002
-13.6000,8.3804,0.000002
-13.4000,8.3804,0.000002
-13.2000,8.3804,0.000002
-13.0000,8.3804,0.000002
-12.8000,8.3804,0.000003
-12.6000,8.3804,0.000003
-12.4000,8.3804,0.000003
-12.2000,8.3804,0.000003
-12.0000,8.3804,0.000004
-11.8000,8.3804,0.000004
-11.6000,8.3804,0.000005
-11.4000,8.3804,0.000006
-11.2000,8.3804,0.000007
-11.0000,8.3804,0.000008
-10.8000,8.3804,0.000010
-10.6000,8.3804,0.000013
-10.4000,8.3804,0.000016
-10.2000,8.3804,0.000020
-10.0000,8.3804,0.000026
-9.8000,8.3804,0.000034
-9.6000,8.3804,0.000045
-9.4000,8.3804,0.000062
-9.2000,8.3804,0.000088
-9.0000,8.3804,0.000128
-8.8000,8.3804,0.000191
-8.6000,8.3804,0.000294
-8.4000,8.3804,0.000468
-8.2000,8.3804,0.000770
-8.0000,8.3804,0.001312
-7.8000,8.3804,0.002313
-7.6000,8.3804,0.004212
-7.4000,8.3804,0.007904
-7.2000,8.3804,0.015213
-7.0000,8.3804,0.029822
-6.8000,8.3804,0.058968
-6.6000,8.3804,0.116125
-6.4000,8.3804,0.224166
-6.2000,8.3804,0.416310
-6.0000,8.3804,0.728426
-5.8000,8.3804,1.174847
-5.6000,8.3804,1.710185
-5.4000,8.3804,2.206136
-5.2000,8.3804,2.488506
-5.0000,8.3804,2.437975
-4.8000,8.3804,2.076232
-4.6000,8.3804,1.550100
-4.4000,8.3804,1.030019
-4.2000,8.3804,0.621467
-4.0000,8.3804,0.348299
-3.8000,8.3804,0.185604
-3.6000,8.3804,0.096148
-3.4000,8.3804,0.049381
-3.2000,8.3804,0.025564
-3.0000,8.3804,0.013515
-2.8000,8.3804,0.007369
-2.6000,8.3804,0.004173
-2.4000,8.3804,0.002465
-2.2000,8.3804,0.001523
-2.0000,8.3804,0.000986
-1.8000,8.3804,0.000668
-1.6000,8.3804,0.000474
-1.4000,8.3804,0.000351
-1.2000,8.3804,0.000272
-1.0000,8.3804,0.000220
-0.8000,8.3804,0.000185
-0.6000,8.3804,0.000162
-0.4000,8.3804,0.000147
-0.2000,8.3804,0.000139
0.0000,8.3804,0.000137
0.2000,8.3804,0.000139
0.4000,8.3804,0.000147
0.6000,8.3804,0.000162
0.8000,8.3804,0.000185
1.0000,8.3804,0.000220
1.2000,8.3804,0.000272
1.4000,8.3804,0.000351
1.6000,8.3804,0.000474
1.8000,8.3804,0.000668
2.0000,8.3804,0.000986
2.2000,8.3804,0.001523
2.4000,8.3804,0.002465
2.6000,8.3804,0.004173
2.8000,8.3804,0.007369
3.0000,8.3804,0.013515
3.2000,8.3804,0.025564
3.4000,8.3804,0.049381
3.6000,8.3804,0.096148
3.8000,8.3804,0.185604
4.0000,8.3804,0.348299
4.2000,8.3804,0.621467
4.4000,8.3804,1.030019
4.6000,8.3804,1.550100
4.8000,8.3804,2.076232
5.0000,8.3804,2.437975
5.2000,8.3804,2.488506
5.4000,8.3804,2.206136
5.6000,8.3804,1.710185
5.8000,8.3804,1.174847
6.0000,8.3804,0.728426
6.2000,8.3804,0.416310
6.4000,8.3804,0.224166
6.6000,8.3804,0.116125
6.8000,8.3804,0.058968
7.0000,8.3804,0.029822
7.2000,8.3804,0.015213
7.4000,8.3804,0.007904
7.6000,8.3804,0.004212
7.8000,8.3804,0.002313
8.0000,8.3804,0.001312
8.2000,8.3804,0.000770
8.4000,8.3804,0.000468
8.6000,8.3804,0.000294
8.8000,8.3804,0.000191
9.0000,8.3804,0.000128
9.2000,8.3804,0.000088
9.4000,8.3804,0.000062
9.6000,8.3804,0.000045
9.8000,8.3804,0.000034
10.0000,8.3804,0.000026
10.2000,8.3804,0.000020
10.4000,8.3804,0.000016
10.6000,8.3804,0.000013
10.8000,8.3804,0.000010
11.0000,8.3804,0.000008
11.2000,8.3804,0.000007
11.4000,8.3804,0.000006
11.6000,8.3804,0.000005
11.8000,8.3804,0.000004
12.0000,8.3804,0.000004
12.2000,8.3804,0.000003
12.4000,8.3804,0.000003
12.6000,8.3804,0.000003
12.8000,8.3804,0.000003
13.0000,8.3804,0.000002
13.2000,8.3804,0.000002
13.4000,8.3804,0.000002
13.6000,8.3804,0.000002
13.8000,8.3804,0.000002
14.0000,8.3804,0.000002
14.2000,8.3804,0.000001
14.4000,8.3804,0.000001
14.6000,8.3804,0.000001
14.8000,8.3804,0.000001
15.0000,8.3804,0.000001
15.2000,8.3804,0.000001
15.4000,8.3804,0.000001
15.6000,8.3804,0.000001
15.8000,8.3804,0.000001
16.0000,8.3804,0.000001
16.2000,8.3804,0.000001
16.4000,8.3804,0.000001
16.6000,8.3804,0.000001
16.8000,8.3804,0.000001
17.0000,8.3804,0.000001
17.2000,8.3804,0.000001
17.4000,8.3804,0.000001
17.6000,8.3804,0.000001
17.8000,8.3804,0.000001
18.0000,8.3804,0.000001
18.2000,8.3804,0.000001
18.4000,8.3804,0.000001
18.6000,8.3804,0.000001
18.8000,8.3804,0.000001
19.0000,8.3804,0.000001
19.2000,8.3804,0.000001
19.4000,8.3804,0.000001
19.6000,8.3804,0.000001
19.8000,8.3804,0.000001
20.0000,8.3804,0.000001
-20.0000,8.4826,0.000001
-19.8000,8.4826,0.000001
-19.6000,8.4826,0.000001
-19.4000,8.4826,0.000001
-19.2000,8.4826,0.000001
-19.0000,8.4826,0.000001
-18.8000,8.4826,0.000001
-18.6000,8.4826,0.000001
-18.4000,8.4826,0.000001
-18.2000,8.4826,0.000001
-18.0000,8.4826,0.000001
-17.8000,8.4826,0.000001
-17.6000,8.4826,0.000001
-17.4000,8.4826,0.000001
-17.2000,8.4826,0.000001
-17.0000,8.4826,0.000001
-16.8000,8.4826,0.000001
-16.6000,8.4826,0.000001
-16.4000,8.4826,0.000001
-16.2000,8.4826,0.000001
-16.0000,8.4826,0.000001
-15.8000,8.4826,0.000001
-15.6000,8.4826,0.000001
-15.4000,8.4826,0.000001
-15.2000,8.4826,0.000001
-15.0000,8.4826,0.000001
-14.8000,8.4826,0.000001
-14.6000,8.4826,0.000001
-14.4000,8.4826,0.000001
-14.2000,8.4826,0.000001
-14.0000,8.4826,0.000002
-13.8000,8.4826,0.000002
-13.6000,8.4826,0.000002
-13.4000,8.4826,0.000002
-13.2000,8.4826,0.000002
-13.0000,8.4826,0.000002
-12.8000,8.4826,0.000003
-12.6000,8.4826,0.000003
-12.4000,8.4826,0.000003
-12.2000,8.4826,0.000004
-12.0000,8.4826,0.000004
-11.8000,8.4826,0.000005
-11.6000,8.4826,0.000005
-11.4000,8.4826,0.000006
-11.2000,8.4826,0.000007
-11.0000,8.4826,0.000009
-10.8000,8.4826,0.000011
-10.6000,8.4826,0.000013
-10.4000,8.4826,0.000017
-10.2000,8.4826,0.000021
-10.0000,8.4826,0.000028
-9.8000,8.4826,0.000037
-9.6000,8.4826,0.000050
-9.4000,8.4826,0.000069
-9.2000,8.4826,0.000098
-9.0000,8.4826,0.000144
-8.8000,8.4826,0.000217
-8.6000,8.4826,0.000338
-8.4000,8.4826,0.000545
-8.2000,8.4826,0.000906
-8.0000,8.4826,0.001561
-7.8000,8.4826,0.002781
-7.6000,8.4826,0.005116
-7.4000,8.4826,0.009685
-7.2000,8.4826,0.018769
-7.0000,8.4826,0.036945
-6.8000,8.4826,0.073084
-6.6000,8.4826,0.143309
-6.4000,8.4826,0.273918
-6.2000,8.4826,0.500481
-6.0000,8.4826,0.855660
-5.8000,8.4826,1.339341
-5.6000,8.4826,1.880567
-5.4000,8.4826,2.328823
-5.2000,8.4826,2.514556
-5.0000,8.4826,2.356870
-4.8000,8.4826,1.923878
-4.6000,8.4826,1.382344
-4.4000,8.4826,0.889095
-4.2000,8.4826,0.522764
-4.0000,8.4826,0.287548
-3.8000,8.4826,0.151422
-3.6000,8.4826,0.077991
-3.4000,8.4826,0.040032
-3.2000,8.4826,0.020796
-3.0000,8.4826,0.011066
-2.8000,8.4826,0.006085
-2.6000,8.4826,0.003480
-2.4000,8.4826,0.002077
-2.2000,8.4826,0.001297
-2.0000,8.4826,0.000848
-1.8000,8.4826,0.000580
-1.6000,8.4826,0.000415
-1.4000,8.4826,0.000310
-1.2000,8.4826,0.000242
-1.0000,8.4826,0.000196
-0.8000,8.4826,0.000166
-0.6000,8.4826,0.000146
-0.4000,8.4826,0.000133
-0.2000,8.4826,0.000126
0.0000,8.4826,0.000124
0.2000,8.4826,0.000126
0.4000,8.4826,0.000133
0.6000,8.4826,0.000146
0.8000,8.4826,0.000166
1.0000,8.4826,0.000196
1.2000,8.4826,0.000242
1.4000,8.4826,0.000310
1.6000,8.4826,0.000415
1.8000,8.4826,0.000580
2.0000,8.4826,0.000848
2.2000,8.4826,0.001297
2.4000,8.4826,0.002077
2.6000,8.4826,0.003480
2.8000,8.4826,0.006085
3.0000,8.4826,0.011066
3.2000,8.4826,0.020796
3.4000,8.4826,0.040032
3.6000,8.4826,0.077991
3.8000,8.4826,0.151422
4.0000,8.4826,0.287548
4.2000,8.4826,0.522764
4.4000,8.4826,0.889095
4.6000,8.4826,1.382344
4.8000,8.4826,1.923878
5.0000,8.4826,2.356870
5.2000,8.4826,2.514556
5.4000,8.4826,2.328823
5.6000,8.4826,1.880567
5.8000,8.4826,1.339341
6.0000,8.4826,0.855660
6.2000,8.4826,0.500481
6.4000,8.4826,0.273918
6.6000,8.4826,0.143309
6.8000,8.4826,0.073084
7.0000,8.4826,0.036945
7.2000,8.4826,0.018769
7.4000,8.4826,0.009685
7.6000,8.4826,0.005116
7.8000,8.4826,0.002781
8.0000,8.4826,0.001561
8.2000,8.4826,0.000906
8.4000,8.4826,0.000545
8.6000,8.4826,0.000338
8.8000,8.4826,0.000217
9.0000,8.4826,0.000144
9.2000,8.4826,0.000098
9.4000,8.4826,0.000069
9.6000,8.4826,0.000050
9.8000,8.4826,0.000037
10.0000,8.4826,0.000028
10.2000,8.4826,0.000021
10.4000,8.4826,0.000017
10.6000,8.4826,0.000013
10.8000,8.4826,0.000011
11.0000,8.4826,0.000009
11.2000,8.4826,0.000007
11.4000,8.4826,0.000006
11.6000,8.4826,0.000005
11.8000,8.4826,0.000005
12.0000,8.4826,0.000004
12.2000,8.4826,0.000004
12.4000,8.4826,0.000003
12.6000,8.4826,0.000003
12.8000,8.4826,0.000003
13.0000,8.4826,0.000002
13.2000,8.4826,0.000002
13.4000,8.4826,0.000002
13.6000,8.4826,0.000002
13.8000,8.4826,0.000002
14.0000,8.4826,0.000002
14.2000,8.4826,0.000001
14.4000,8.4826,0.000001
14.6000,8.4826,0.000001
14.8000,8.4826,0.000001
15.0000,8.4826,0.000001
15.2000,8.4826,0.000001
15.4000,8.4826,0.000001
15.6000,8.4826,0.000001
15.8000,8.4826,0.000001
16.0000,8.4826,0.000001
16.2000,8.4826,0.000001
16.4000,8.4826,0.000001
16.6000,8.4826,0.000001
16.8000,8.4826,0.000001
17.0000,8.4826,0.000001
17.2000,8.4826,0.000001
17.4000,8.4826,0.000001
17.6000,8.4826,0.000001
17.8000,8.4826,0.000001
18.0000,8.4826,0.000001
18.2000,8.4826,0.000001
18.4000,8.4826,0.000001
18.6000,8.4826,0.000001
18.8000,8.4826,0.000001
19.0000,8.4826,0.000001
19.2000,8.4826,0.000001
19.4000,8.4826,0.000001
19.6000,8.4826,0.000001
19.8000,8.4826,0.000001
20.0000,8.4826,0.000001
-20.0000,8.5848,0.000001
-19.8000,8.5848,0.000001
-19.6000,8.5848,0.000001
-19.4000,8.5848,0.000001
-19.2000,8.5848,0.000001
-19.0000,8.5848,0.000001
-18.8000,8.5848,0.000001
-18.6000,8.5848,0.000001
-18.4000,8.5848,0.000001
-18.2000,8.5848,0.000001
-18.0000,8.5848,0.000001
-17.8000,8.5848,0.000001
-17.6000,8.5848,0.000001
-17.4000,8.5848,0.000001
-17.2000,8.5848,0.000001
-17.0000,8.5848,0.000001
-16.8000,8.5848,0.000001
-16.6000,8.5848,0.000001
-16.4000,8.5848,0.000001
-16.2000,8.5848,0.000001
-16.0000,8.5848,0.000001
-15.8000,8.5848,0.000001
-15.6000,8.5848,0.000001
-15.4000,8.5848,0.000001
-15.2000,8.5848,0.000001
-15.0000,8.5848,0.000001
-14.8000,8.5848,0.000001
-14.6000,8.5848,0.000001
-14.4000,8.5848,0.000001
-14.2000,8.5848,0.000001
-14.0000,8.5848,0.000002
-13.8000,8.5848,0.000002
-13.6000,8.5848,0.000002
-13.4000,8.5848,0.000002
-13.2000,8.5848,0.000002
-13.0000,8.5848,0.000002
-12.8000,8.5848,0.000003
-12.6000,8.5848,0.000003
-12.4000,8.5848,0.000003
-12.2000,8.5848,0.000004
-12.0000,8.5848,0.000004
-11.8000,8.5848,0.000005
-11.6000,8.5848,0.000006
-11.4000,8.5848,0.000007
-11.2000,8.5848,0.000008
-11.0000,8.5848,0.000009
-10.8000,8.5848,0.000012
-10.6000,8.5848,0.000014
-10.4000,8.5848,0.000018
-10.2000,8.5848,0.000023
-10.0000,8.5848,0.000030
-9.8000,8.5848,0.000040
-9.6000,8.5848,0.000055
-9.4000,8.5848,0.000077
-9.2000,8.5848,0.000110
-9.0000,8.5848,0.000163
-8.8000,8.5848,0.000249
-8.6000,8.5848,0.000391
